name,ring,quadrant,isNew,moved,description
LItUnxIRXLBH,adopt,techniques,false,1,EBzpkgCwqfsokltNscivEwnQXcf
EmptMALPZRi,hold,platforms,true,0,EJhwuSMiGajdviMuGoXnMSHGbZSdhoORCCFyXjgxbJRKekbhxfyxswFPZotHHeUnaISsMCWmsxoKdvxDwPYUAltfmbPbbnujjElkNOeaEtWghJt
yJirLuITRfQ,adopt,languages & frameworks,true,0,MGkBMDnWPQrmoyOzZIcAztIRjfHmFZoYNtLZsxlEWsAlXBndozwsjzYGtGRiqCckgzhkzacMNRzAbEnEGLlIxUpczxjGZJnszzjzYQvVkYmaHXtSYobGUNWrpQBAWwnTdIvWWBnn
zzEw,assess,techniques,false,2,VcWgnWGZUzyBXqyNsQmTMShPVKYGdYaO
qQsbmI,trial,tools,true,-1,FrSHipMbgJNAFnaoqSXUiOYXcbREBsWexlgYqxhTOxFXListyg
KwznBhA,hold,techniques,false,1,KCfsOeaRnzxlRVoLqCtfElPYhhIpbemSYAEViujZhsKIJJSiVZhBidZMfjzvtPuVNAsYoEtmQubciHgCbAoZlhMFdkFNatYaJVphtNuQvLRCda
UCDNXRkJe,trial,tools,true,0,bhUeTVrDlPpNySuDHgRazedORrNZjeKdzJCfqYmJxRVMopNE
qcwvzTvgt,trial,platforms,false,-1,TcXGhMbqLpccDJkZBaQqFMhCEDrUCGxSjXbKlhKURwufPBgnpHBkDKIfSJAslTRyvXSSsvuUBqNzDxJnLvXuebhqoZWbVOZhChUdlasgKqlZbdPtRROdbTOWCMNDqMDtJCWCuIibR
MzGpmCGcgk,assess,tools,true,3,UJovXzdUNwcjPLFYbsOyKlibynbhgIUgBNIFoNLBwUSXMurpgXLWeBayLopZu
RYEgiaTvPNPuLD,assess,languages & frameworks,true,2,oRfFzDOPBGhBDpmvRZwCcmZKuWQDwccWgxQzUGtVDzEnshMwo
wMGVZcbUozURXds,assess,tools,true,2,XAVRpNmBYTXTIcrdTSXEXFtBokmyKmOwNVutadkrQmnKtFplbMgJMkXuzDJC
SgGpYYhVntmZ,adopt,tools,true,2,lbUHSIpawedcWjGdarqOItXtPzsjkYEKrrvzmcvluxtkFMZlMVRAOaGuSVXyFOGlXjaxWLogxhlhgLlyAPIhVrdDeCgdsatRKzgszhkPOEpXi
wCieaHHfQOA,adopt,platforms,true,-3,tfTSPhhFwHeVLCpihbKnlsVxQJiTgVcexLWLceqwmHTTuQkdpuqsXBCvqlQVolnCluDaCIWTettSYpXjFRQLkXUZjrAlEyzzpRNaOqvIGrpjCtSpBdkPlCOleBYqNA
HhYwKleOYzBOf,adopt,platforms,true,3,CHezCSfMKzHRCbAzenHIuCpQEWNTbthBaAFMFUDyieDehXjfUceWNtqkT
yuHRt,assess,tools,false,-3,yEVTpADbVzxgYsVVtQZwKdGNCzlhruluGwnlRKEaoroiAfzCXkNvhfxanTRApnyZJwKyxGVkatXmEPLlrrTUeXhcaqmztsvHhHVUhXMNIWVtLxcxSiMLtL
KXbYewRoMRMH,trial,languages & frameworks,false,-2,pePNkjbFaEhRAjGndhcpluIDFcYqJdcQgmBUZPIefIvxZfKtVmeYdRIYaxisbGYPMmedZWRGgBspSKOJTEBqiqsFCREmvbEbDJGbetuEwfziFvjmtShKHcIlnROX
kfTHgJpYJ,trial,languages & frameworks,true,3,DGTbCqnlmaDvfOABnamRCRqcbSHhfCNJJTAACCYNVxnvJmTRVoPPdKcunyAtcVMkeeFGTKAVPvBrZypebmershgmqQNuZBtOSWXmPdeWURFiQrcqHYHsUMYfSHjZaVhbvnZdknGzznufueZtZfyRQ
AIqlALJXSYUHa,assess,techniques,false,-1,fBJIyePAuaKNdQTaEfHvjCZyPDgcIkhxXZtHIAcsBJeVufbQJHgwafUZdoqD
xRBqRj,assess,techniques,true,0,IHDmzLYqScvgyTQcPQPFaraEgObjwHOfVFxKPghsUDmhDsokTlWXxTXDPTOZCVXpLlyFmmqqCmfdevKZIFlNFNZzifcduqgYZlgOeWUZluavxeEZy
HxGykCmdUmX,trial,platforms,true,-3,DrLrCFNCrHvmgGQOzKIvMwylQPrFDRYSOOYIIUAZTMFWOVO
OCyPFZgVzftaTR,trial,techniques,false,3,MMFMYvTCKfizojdCuztwLRmoikNDffnmEavafhhRVFUYzOBVWCJzxGAffQVugtJUgsJsYYPwclHxhJSZiubjb
CqBwdpfeOhwYS,trial,tools,true,-3,jRdcMHVcwBEuMUYrEuuBJAGc
vkEsySXNh,adopt,techniques,true,1,kciWsCjjWsmbDHFKgDALDoptthoByJpOmMEKnkfrmrSeaVEDTYSFOacsIjOICpMNMhmTTysqMMJWlSADDogpmjHaCDWIeumCmxeMpAsSTNsLtWxydfPEXGSBlYiXSEocTq
ztcrnsxujeYqST,adopt,platforms,false,1,veFKvHgagPUKZczrkVVqx
CnFXePczvU,assess,languages & frameworks,false,2,URqYXHqbsTfwKTniQTsKkeeBouqNjdwWfnAkkkRRQOTwgqCBqeWZseoIPNAEcLrOfBlQcMFBmtejryeOTNueZxSKsYBvYhRXleRzPuhi
cN,hold,platforms,false,2,RzdOmnRKwMjdiAXFZEOXyisUUisotIiJucBTjkTZoQYAcnXqZnPEdzgteGHk
tKkVytN,trial,techniques,false,1,gIgAvGwGrlPPlfITvOXvTneJzgKypJhoWwSDwHBnTTMwoVEMOaIMQKLCMUmDNZscCHVGdORZEiNietlsKTixUomjCyUAJgaLfwJyTAfJ
thgnRbTytoTBdS,assess,tools,false,1,ytHKOewjlpBbJTARXtrfigTYfDFVNJWJRqsTTUGGrENVCWcWnEeceuYfWmpdvWEWTVrnuEfsgwUDkCLGwCwiBzfmnfesxnAlCOIdWIZrqfrAyWrcDXHhYzpfuuSIgdkoaIDUQRHWbYiFZGc
iF,hold,techniques,false,0,kJqHlYvsnYIZDvnTXudKbqRiBmCpzFpDR
sIzcfyvlZgD,adopt,platforms,true,0,qQFSlMcslIlgsOLvyyKjAsVSmkQbAhMFfVmrKeKdApVfUJPTAuOmGwmGIMUEEBqXliKiCpqblwRZyzJNvOxdtGpKzLseJtWjNhdwjEdRPJqTFSwqSgmDwlexctYUdBdTalJdFYQtOlGrYhh
vBtcI,trial,techniques,false,-3,kAuQzRTPYDVwufUpxSlQKXzlIxPfMLnkddDzwagGUEGJVStkdRKZtnAsTSRzgiVSqUfrSBVRBGHMIZGTzxqmRlOuTeHEwRzimmhDOmKPEnbrBwEDoZsRhbqAxBYFsQHGWdcYJsTqDkYuRkkCVBTTwX
gEku,assess,techniques,true,1,ncUxmSOqBWhvwUOvaBCuoyBJYJ
dBRpGnR,assess,platforms,true,-3,txBCItlIkAsQAbxFFFBMWVwlFItpYEvlwDpenIwdIsfoUYmVWAlOyWOlCQKHuakpKkqJOHkNVDwKfBHrxvvDqgDimqkTRIzUkRVBFLkARjoPUTBOHSeAFIUIaZVUqYZOYsMFybvJFQwZsWERQ
NbYVLFgs,trial,tools,true,-2,NhUwiUjobLWTIxRolXHDtGTKrgyt
ZxgeN,adopt,techniques,true,-2,hXuRePVYGUJhvJABnVwwCkRUFYrDzYBZUEFlDOIBhHPEoFpBPiGUWNEwkfgsfSTmUjHSyddLUDZPrdykIXGoyysTK
xKuDTxBwpY,adopt,platforms,true,2,YLOTNIheJloCLbvbPJSeqJxjcRCKchBoWKWLrDJIkkpKzSltMLQfnwATEhXpVEePgMyZFgu
hDW,hold,tools,false,-3,KWXOabXaScNweLPQeBXtwYoTUqEDBLhHAYBxWCOQuR
Xkfh,hold,techniques,true,-3,WVhWtTFQmWtmGWqEneiQBNXqSHXcZSWzszvuSzQAPuLdZBZhGjGwQqzaUxORMUPhVpkAsdknZhQfGyFiWRSCWGRKcNhekTc
foomVftbWY,trial,tools,true,2,ezOYUIQlFUjyqvjUzvWcGPeDPnwsDgqxxslGCsrQMHFStatgjVxMINCEvuovFZYCisdCdQJFkefZDrRxTbdUPiaDMIDNDINtOvXuuwqYiiRwkSZkOtPIKRzgXnYdLt
pfeJUJAXXiyJ,assess,tools,false,3,UNnGbkbjvllyjgsCPuQJaCPxJdwFLGjzQdJidajJVRJLSgGKoivHgm
NCQrtoHtuouf,assess,tools,false,3,xHHARHmZNfzlODKDjHXSZODWePMOdltxmBPvoiFAWZycKpRpFRLJrFEjIKmWNslzqFrOQYSVeyuDshUkXtejzdbcVKzAFKKziplPRAxySgFacMpZJCteuVOaVMoAXTAI
fdRh,assess,languages & frameworks,false,0,yVcqeDDFcDmPfjSzlMsGryoaicOSoYbfhQygjQUKxXczivVmUvzlvSjMylgIuBlEAdhDuaBTThOVmPBvQu
KX,assess,languages & frameworks,true,2,WKiEDkWhBUKcdCvXTLmfjDFcJUTRwHwsHWiNsIPRHtEncBPfExlRJkydczVHEZZfZVmWbprZfVSTapJKZpmQYPGmFzcsZkgP
yKR,hold,tools,true,2,WbGNoEgcxJRJUHBgRTHeErPOJtQaaYUQvInNxqdBrRGjYzjSfIsfRbX
Xt,adopt,languages & frameworks,true,-3,ZGIteMcHyVxYRNymtilZDxydIOJdoCCvzMQFcKRbjCWAzygbMnXeMdVzxBwNROHRfOJFDthGPBdisLAbmjelwQSAVLtSRYAwJmvBZpnioRDUlOZxXCHMIyafPHfitKJHiRYgYILBzgzDDvMWPwR
SntZAxcMulOlt,assess,tools,false,1,HOQlTtoQhzWdKxKOeqfYcEJWgiyofOMBslQaXEqWROEEgTiwp
DSkRsXnFYrAyU,trial,languages & frameworks,false,1,zRfwmvbQUZkCGFCUNkFBToZOnuvFhEzunfZGHhcnhSpkoYoLkklhLNEf
xVRgZY,trial,tools,false,-2,CZgExcylMNSURSHznaLPqDgQySeOkplNjarwHNvMHmqZAlVzdGAqzHYhhqHuxlsSuqCwQuGoREoClGjGefQkhsnOCLvtgZiuueecdHCXrcQIcFbpyHPloXBtoOcZty
lofTBLyeDOGe,assess,platforms,false,-2,binOuNHhxEMxWJSwaFJKoxHLVwqGGgSUWUEPNrqiogIhtHsIMgEhsJjtEBqDZhdKKEd
fv,adopt,tools,true,1,rMwGLhmDRTIppfRobgqxKMALRZAIQWRJJXYAUFPOHpULCUDeMWoaaovTLmojectLGxaoUoGXGMCskSDgTbjTpfmIxlVFClqgangEznoFcYi
SPoxSKsG,hold,platforms,true,2,bHNeFXyZtFKGrDdehafJYFqbCHdhHiKqkabMGToSPWTBQKGFmIuglBCsvDFNIHbifKLWHzTsXqqjrDYYXaojvMmCdiyuQsEqufhhwnLMC
ZwRVfXeF,adopt,tools,false,0,hZAJisxQicNVLHBMMFtFQcalJaOutDNmDKdOEFOJkJMpibxAeurpcEAdsEagLasgNKhwdilzmJOChGdGxQuPptzZgZFBcJnqOGX
Hwm,trial,languages & frameworks,false,-2,taYAutvpqujuoFmZurvHXQPUSaAqrxetsWCmCtyJpTfndugiGNeICBmmCZFftasFnDrYbKeRtMlsJtBamaCONPv
OJRotJq,assess,techniques,false,2,kgynQeLnzqlAiNFEbDIoBNGuzAqQZLtAkEwoOJPlzzgYngllmVISwWFlxvqPLeTyQOAEymzrxlVYcmHBpmmVFUkNobGACVuJFpfiBOEpAhggdQdGPFTDTwlVZeGMIfzTPWECdEirYwhpDAjQ
RHAzupzIUjuW,hold,platforms,false,-3,hebyCIqZsbWGQEbrUXAnUqIVnRgrnrysOkQhunTCKSJq
fRZfBDbl,assess,techniques,false,2,iInZeLHahIURQbJRXdOiOEYdZwQszfjpAfxwNhGXSoiSQoTpyLSHtNvfFGcFRqSREunxvtMcxRCqOqoHGsUXDsBZToEUQJjynBQKMeIIoavrRFPFeUgExZEkKRrDNgrOCVIoDOgkIzQWd
eEbwwHxJfDI,trial,techniques,false,2,FNeDSsLfYrhjfRClXicJUnBocXpPyBjXoDSlLlBTansDxVHjGMQGLvLbXjUvIDbIgkakeMrLeNETBdxQQqurEvDmRfgoH
reG,assess,techniques,false,0,nDIWnbRAiyshtcjHhbQLMDSCpmtLnGeZsuZrQCynCcqgEboRUkRaaznQNjmOlvwFloLNwuDqcrmZttwFmCMeEaFtAJriwCBJXsbGfazCXPanNyIUtFwgXJK
BNQeifjCtuIV,assess,tools,false,0,aeUblopuPdLwwWuCZDEpuipnHfsoFcFOGBNnXSCTrxnsdbdifvjckCTsjUcaRQWIMLFQoxJBRweLNeXzzvOlffPtxGJxYWztzMeTniSoGBqVSELcFnjCWdNkgFDgCJPwDG
NsVtEiX,trial,platforms,true,-3,dAavsKASghkaZppCJyJuIXHEulEWC
yW,assess,platforms,false,2,EZetHqZYqLNZUqCsXHOmgzzVnqJPeOlDAxGFcBVbxdiSJbDvNRbbqRhXPFuPfPVBeBXAMgldYvwncdXLzcvtDRd
FnRFv,adopt,languages & frameworks,false,-1,ZwyGzykPEfxRnUsVIFcRRNCTUfdRjbQZzyHDGFLkx
TzuqJuap,hold,techniques,false,2,CdffChfMCrFhrUQlTyfyVAvkDMDZlSPhGeUAVQRSMFZWKcZosDgYjvAytSuMIhsZoCzTHUeKfLuYnbIyhKjSrghCSSfH
IBqBgIbAvltF,trial,languages & frameworks,true,3,KKlukFknMWzqKKaiXbMPpSeOaWiEDjucvAapbjRMFjuRqkdqAkLhsklbAghvxgZhkseWKioHGPqULWFRDVfHddvKNCvzMmznteXxTwdxIxCHAksIhUYrOVwpkyZyisQcRnysIpDzEldBuOkkDM
lzQJRfsc,hold,tools,true,1,ivcLFbzBDyXnYgtpVYvWxjRjBrPqfIatJDPNhDWNToradJHtMTGdYbMGjUvLPWhSNlAPdHcqxuWRiDNtYQbKWrgE
cKMaZ,trial,tools,true,0,JuMcNnbsAPxgmgzzyQxtCnxZUgUIaWzIZrLYCJAjYMYYVBnOcJUQlbTlg
YpWomxbDgfIyOjp,trial,platforms,false,0,AhCQsKIKTMsRLsCCMBbyeBODmMjwVjSjbG
qm,trial,techniques,true,-1,LHHGAVcfInpTGcPOqibXIUKNYbKPbzBpWLXfBimViIDFPZjGjmLQMsLgHJf
AfObFELbQvSrEB,hold,tools,true,2,YlwLqxoDkINGFuqQmkPnPVZrixYsbfZQXzCMsDyLxXUkLRyPlFOognBj
dUdsZmgIZ,assess,techniques,true,-2,LsEvbiQhePUukKKyprUcbIcHOmeXDBksELchpAcXtdbhR
IaKBzEDJjRxKBho,trial,languages & frameworks,false,0,gMtyDIMiyzkzKeoFHJybeLxwthbdMVIaXIPSoklXFztKLUfPDrQjJyQgdKmhljS
oJtuQaxoo,adopt,languages & frameworks,true,-2,IHmPVhIcecjHKGEzQqMnHDWaYKhxXuZVqrnfqjoYRbAlJuNJJWaoJkMwDSJSTjDjuCHo
OCPdAmJUzGx,assess,tools,true,1,HuhtSKQvpvXzHbVpKOWvzcWnckyhniu
bAOZiswOdHZlZ,assess,tools,false,2,mJuHIUjsNsTsCqkMTvYnfrFckqvAOVynWKTDvTRHKTYbgZsmiBQpHPwZfPQtvDqOLvWZEfyEdXDMyrmNTQcyneJhYjeJTtcmqntudClvKkXGrgOgWGDtQYTPSbfzVWvoJDCdbkYCZkWXrBen
LiqizeZMfuL,trial,platforms,false,0,qnNYNvYBXRNUvOgHuuFCfRxCUvpKwtuGTOmaHDrtknGAJqqaCedRxsxNlnTBmMkiNbujGkKSPMFPfSjMlxwx
qLTAJhpkIzApl,trial,languages & frameworks,false,-1,mEXgGIcXQwXaCcMonuZBQzwDctBSOlqNfCNFkSKBvhdPvsiyaFWiNOFgZmavgrqNvpoJAOAAVfMRQLlUrprYYRXxECmvEcyiKZPxcmfqYbLWHmNOJYYJ
cGcNNJYwxI,hold,techniques,false,1,gsPDvtReDwbKErRzEWuaJDEdYEHDGaq
nNdaYxRvi,trial,tools,true,-1,pzvNnojZgNBnLjzsrtOvmGnHFNtHRPovUVgOPaGKnWnPqPYLMnrMhqSKHvmlykPQEJgLxFjkPWJhQvhAaSWViAQqJYCWlidQYILaueRbSYWkOyDyBEmwWTBEjVmr
lVNgA,adopt,tools,true,0,VXpOYzrnfxGyJHeTyplNMty
TmljadGoPWtpZ,adopt,techniques,true,-3,ZgqGsDxHCIgUlVJbyCMmhoajCBXemeIaOrViUnYfOKMrzmNcBLnNoEfYSgtNgZbCneclRpFkujtoXPQZqezuqTVHVNTCngNhSFMNnMzIhUnLHhJweQlUbjzrDtviMifTJinmq
IxsvKxFJJ,assess,platforms,true,-1,IrLWGdBdEHpPSmklMgwUIIyKGJbC
XonpBF,assess,techniques,false,1,NieXtpDeFbISbYIonNcINLzvjpqMSmPhXztJbPOYmxdihbXlYI
frHLhgLpvGQLEv,hold,platforms,false,-3,SFRLemCPHXnKcqHWRChgNbwIAOJruEzJxdzrnqjYEiSUQljVKDPFlxGZwnemptTgOgskpFfjoGbyBNqIxajLtzDHlPbpNHMRyqhEGnoCOdUZNewjvDKUTEtahMptDrKdyHgucvoizLmACXv
LgE,adopt,techniques,true,2,fuaGsRVYrxTNbAWsLnysAscQffsgtyzIsXaHdyLSxAiEZXpxsNwJgYcZaNKyVyZsKRnjMaOyalSUZpXkIbPvJOtNIkFynRCKEIpSFXyUwPxJTvVQunyQarxmdWZtUlyGKmMEVSDMzMC
WGAwQtWQPTTPcd,hold,languages & frameworks,true,-2,mOnEjZrSHlxCSTeJgTZiZxVJQFBrcb
GDRSRy,trial,languages & frameworks,true,2,bSahHGwgGzxAqklfHNlERPrvhkxGFapyHwohtEycaisGdBJEVvtfWNGtYNgrJ
CiNmz,adopt,techniques,false,1,MWwoWNtuCiCtvNPdsgimkToLgdQctzAPrCVEKqKhUeRagwtVTIcDuKYvdtcsnRGbWOIILLIncQRCXGaMzNllBaFdnAplAibnKiOtceSBcBfQxOGTWwyYjP
mBQd,trial,techniques,false,1,aWlsHyYEiWtsgpxRiDFBAKfZYmEvQWKxBbONcjwkWgaBJwdiydROUCJySXEKnAncnKkjsmPbJUTaP
UDephmJkAYhako,adopt,languages & frameworks,false,-2,emxyhXsUUOzmyrgishvfksLedrVewRZLjKDhqivRMExOKHCWZftmzeghjakPaDjFTThTVjbcFzQsepQQqML
FxBx,hold,platforms,true,0,wTwMemfYZFyVqUEbUctsoZGvJzFcPmYqMtwmCxWlFuSEZvyHZIHbHANrATrLcsintWHKydpYxGkALDbHjxdwkBAcNOksLeibFoBeGzRPEFAOsdouR
jiRJtieloEx,assess,platforms,true,-2,jXkMlGKNOhaigucpfZwszAsHNBXMpvOpTpcjDhmPpNMmyqcSDreyErlvfTLPIwNdnkZdbRzEmrSOLFQgHvghyMFeYvdoxaFnUaWdtLvXM
ZZ,adopt,languages & frameworks,false,1,yARRgVuqrpLTfLhyMtKBocrBDOLBzHAZUbuXaffOKnIniigr
qurLs,adopt,tools,true,1,mVozkUVrPXYubvvQCSKqEcKiJrHeXMEUkbWMqXahgSLejKIzqOrhMu
OdTVardmLW,assess,languages & frameworks,false,-2,TueNBoBWQXLowAHWJRuOgqGzpQoaJMGxugNxSFTdHYNvuyFaPkEKUIEfVmKccvQHmUAvYsQLzaRstkkJOVbIJcFEoSIucxkdVsDXNAGAVYRlJfyrzJFYIHDYOvYttZxGfNBInDQbFFmo
AQweHqzK,assess,languages & frameworks,false,-3,LrnqHtvNiKTzjqPDotWxAoyH
GO,assess,platforms,true,0,PWaHabQMuGiqCcShwsoqkIlrhnyZIZUymNtDDWjmeeDBAiBlSvZ
ZDXZp,adopt,platforms,true,2,pflbwAsfmaEyouCDVDSffROSvExhPBfqrSDwiLkikKTlxPitVhUnKRNrTRgtsfiYCeiNQnlIuxtlumHHxVZrFicfCKUOhCYtBHVGMgmELVqRzpCDjPAErVBlOpXkXaSbnwxFVdwfjPjBVbQ
sztGTTNqrf,hold,platforms,true,-1,VpYLPXvjHJkKNcaxOeLFObXtSbnXoeyDjIknlHJLRFIiUyPxcMCRCLeCuwMDOXwaYwflZHlrDYEAORHAdBBkLyLsEBsXSQkZoTNiTLfRZBFIfzIOytirso
ExjahUFwNQexMei,assess,platforms,false,3,pSsOZYtQFjhXsWDAOgQtTIBduLDgNUsaRGxAaDCvNxSwLIqFeWxTUxkzcNgToTYdO
aRymOIbPsYkVubV,adopt,techniques,true,0,AYshJIjTSJSPKRlWRzYYXDtztiTviWGNEdRXWCJfvrSVkWGtNZhpWyqSieqOgrmCimXGWWCoaGsQBZpqXSuRdtGFZtTmwinJF
kgABMTBT,assess,tools,false,-3,cAbaUefpQkynJAzNfBBNTWOdFKLu
oIXa,adopt,tools,false,-1,yngnvqfStjEdmhIMDNXnemzaIVYOAuCfXAweerfu
pmScxgAhPHVym,adopt,platforms,true,0,vlfkhfsfZsXjgVHeeURqoeCguCbgDFoJ
tlP,hold,platforms,true,3,JTqJUvsGiIYyjnJYYzzupSCUaQgQKkydhzxunKlPixBMmfCwQxqoidSzfCROFOphJlCltLxeJTaMDwZgABAkhnAQWHkEyhxHJdFFfEeIKuAomBoPBxwYYBzYrKhprSZHhsniGFBrzFBU
YnkFW,assess,languages & frameworks,false,-1,KcMHtNLQgUhVKRWqehpEapiNYlvzugQIjuUFfGvkrmwDkHrHAityvqhMrccFVTQfCdijXHiZgyXcGIdwFRpGebLqZvZuvuHmFTcOvtohhXUD
sGMbTILhP,assess,tools,false,0,bvAqiZVMYHGYTjpjkCysJvgaZXkNxSYpoxdMyUKHYlVICPtNbDjcCKMAtCETdujxGCDoOGKiFmhmbEUoWILBjNvnLbIKSQmWYocFEQXAGJTuyEyFnnyIoknjWWeiZLRyypL
PM,hold,techniques,false,1,GOhuyOsHSIZjrkYDXYaDZQnnOIgGlOUDwqDYLtnKz
QvZnobQHthhV,trial,languages & frameworks,false,-3,kTwguDreLUiTJjVLZcnWAEfGYnAWFfkgCMIVSwACrWvxLkShTfElzehESxtIegjBWDKzpMmaTWOgFjSxThPARYhWsZGTD
rNTXDL,hold,platforms,true,-1,QVlkIhvuvZYtentUwGHpuBXsFiOBlPWjq
eU,adopt,languages & frameworks,true,0,NpdQaLhtPqpVwmZLyknvhbglGwGiDTWlFdQ
rCzXS,assess,platforms,false,1,DsLGnVzvtIjXsXGKzSoBNUNvbXovEDigJHAKgFzMEtdleVCjixGPbzDPKpoIQUNiniUaRpMKoEAUeYZDVSPbymMnMr
tHZGGerQVmUiq,hold,tools,true,0,mwHaBYHJKmLONEpuQlynmTkAXWliSChzVZSocrUAXjntqilnAvjWhgnaojPAZppMqJowAfgUdmziqEaPuhYlkbnkGQsBipFyjoWGDpnuYAxGufAPewsHIHhiRdEvyagVteiYZlZGc
TaXLmYSEvY,trial,techniques,true,1,pJTkanIemIytAEpPlLDthiuSUTPlJnNoKJGKSGYGtqdYgAqAgxOQwBpEfDaELltqSvoNsKzVKtwkkQdKVlIHNSqRvuQYILUFnDjMKYHBiELZSaTEoAexncBHQEnlNN
xmkbdqBhXCVk,hold,platforms,false,3,nhZwoauXeUJAKNkmCwMTZjOhTXaLnhcoHLECUVLEJWMNrdNtNqGImNrDaNbRfreyWAKvDWbjSMaDHXRqbOtBdUuWPgGumbRGmvsmchTefLSvO
ZkpDReYACKyih,assess,languages & frameworks,true,-3,DyORVGjYjZssFZpeytvIdrvBPxZhjJVcaCG
EbLfbAUU,assess,tools,true,0,ZrLQBAnpGIsGWLnmjCNfwHTXuwGIlLtbjLDGjrToQgNQGddKlirZURHjQapGmstKcLuuEBCryjQJybINLjkcJMpjztpwpUtoWxC
SMSOOQOmbvhY,trial,techniques,true,-1,wacxpebBIUfLPnrYuDsnxYxeHxrOyymVNXaEsyGizIphYtVrUoMmzOOEipOkgHWelAewUNuPWEmUJXNbpJw
vMvjRhOPQGFM,trial,tools,false,-1,wrduVQvTOgvXVzSTlvYCcwGuNIjxtyjJFmqauElraop
rXzwvMAAAdosH,hold,platforms,true,-2,TZxInswvXzjxPTMAaLNKdeFWczgFALCbFFgwkQTDKOUpmGoMBxcKMYsDoVKFSWsvYBrhkXAXHKVQTWMbaXZTymLXDZARMCIMSYTayNoYdpGvQmThYpOCRvLvrfbeyzo
ohFatOCZw,adopt,platforms,true,1,uGwfTOmWGrFZCcpiqvXQHoitNxCBBASjePdQbwbtmiBBOffJeoEmrUxLYYPLwywYQTXQbvpjcDgTIAdHRTkckfuJpFBfmzyZGQQehbjCEVvNmYiemgcOkGMKhqGCDFaviLfqwszKiRBwORobEXqity
JTMaGpLBWV,assess,platforms,true,-2,uuORxqiJMBAAVuOWBEFieJAYtyFvwLXgDGtLTtPTlEZMOfAMEvvwHwhkVjPgvwywlMYZaRljYhpwYqVNHGmMTPBRYK
VjxBWn,assess,languages & frameworks,true,3,ULbEFuviIGqbZjRmOPwOVfVRvomFBRWMsmTWuUbLYvRwQhaVyjEHxpxeZPUCvSUkQVFm
sd,adopt,platforms,false,-1,VdwmYETiKDOnWtcGvrvkFVPoIqyhFebTYSxKLpXXEEPscTFYLjHRjIhINYOGgCHlBStuJRpzflGSlrBZyXAwkbGzXMWhfzjgixJkGc
ANUkHtSKpGb,adopt,languages & frameworks,true,-2,gPqXvXcXFHTyhCKcioxBVvoAZGkoINFeomNV
grbgWxNRrEZsQJ,assess,platforms,false,2,ZsjNNZnTYrzxNyyqbhmfkzwYEEmMIbDiZKaeNPQoUzhLIAxziYWVqEwszKaOsCoilAQHYYwjC
CPHo,assess,tools,false,0,qJVDLVKoLOIiSiOVsCIKoKwNBJnyIfToniCORMjPWYWkJOgNsyWTswpTxMkArIbAphMzJRDiXzsLsvrBJvjCaremRLwVOVGMcrrOiDnrdmapzsxvmKK
LOgErTNGKZTZVns,adopt,platforms,false,-2,ZxPNOSuJEIogrNiwtMHnILZWhSAPfkOhAuMpYFXgnsaO
WeE,hold,platforms,true,-1,dgxPrhuIaMaocXZcdYWbEqcvArZWUSsgcRGtlfoGuIscXIcMWSM
SKPxxpfA,assess,techniques,false,2,qiHSooHwzJIReUMdWhLnaxYWXBPbcKUpnnnE
WaZhSThmGzRGhER,assess,platforms,true,1,mGAOMyBLPbMwOzkgDSqfYkwEvJLUOKAvUmYzwWLotdsubUrecbqoaWUkqoHUkefBVjNUkQcjnVKWwpHQvJVlISRFNTlawXAwyYNlbxWJrMIZOTCcujhDHwrJCKzNqrQG
mNQ,adopt,languages & frameworks,true,2,TaufqjXxeqrQwvYHuwkgmrfpvduFlfJRIeDEOmkFLquTNygaUKobhxfwVUFyXSVAmtFgheqiPVtlxLyKchw
ZpQKEKqRsC,adopt,platforms,false,3,AHwOEDZoOMhWHyvJSiGESTTcshhrFLqsbvSHykOvzowXwVvefpfPOdw
GVac,trial,platforms,false,2,AvEPmYYOrgBoxGewmBEtCsZmcBZLsrMhPnCzoukRgNUQxjpAKwPhAIBqEnxxHhzFOmwUDNTshuDJrEUWNx
xJYs,hold,languages & frameworks,true,-3,rGSYlCvxGgoIdakMplpiWxHqRisUsBHHqbomLjWzARDeXaQlkbRoUujQYzWcycvoaSuPVtIVqmIbYBuqdU
SDovNJVAwWw,adopt,languages & frameworks,true,2,MrTbgAPUSsRHzrtwHYugEHqpBHHEryzABzfgcgEkHyVYfdDITWaGAgziwSRbAEZxSgErcFyBaKrrPnOnxCTYgXAcvdzMyEbjWjzScxDbzLxHSrnMwyr
DbHccOIaRk,assess,languages & frameworks,true,-2,GhuucBPEdBpnPjifHTyJUymNeSrwUNdvSlAqVifMQEeqrsKKtLaLxeIgcJPmYbymHNOPWOKSsRcYhnapLPkrjridusViOOZYZyBwASQcHPFCJeBvZsVnSeBmIieknpXHQSPibRTDObMGltF
QAtYrsWr,adopt,languages & frameworks,false,1,nHZsJAVizzuCjuVNtfwDzCKvLFSuXpMLOddKbBjlgLDwzlqfVHcUykDLcMkhUFW
mMtddVQLDHchpk,hold,techniques,true,2,SUyfLEAGIWBrzwWjffhxpo
YsfIp,hold,tools,true,-1,XOEhZyNUSGlpASwXLHNlFfTnedshWmucMHkJOhkuzAQnkmXfSifOYkPsibANQrHrBlNsKDraCYQmWMDOVnAveCwpDnyi
